Accession,Species,Genus,Family,Length,Host,GenBank_Title
NC_007610,Listeria virus P100,Pecentumvirus,Herelleviridae,131384,Listeria monocytogenes,"Listeria bacteriophage P100, complete genome"
NC_007603,Escherichia virus Rtp,Rtpvirus,Siphoviridae,46219,Escherichia coli,"Enterobacteria phage RTP, complete genome"
NC_007581,Clostridium phage c-st,,Siphoviridae,185683,Clostridium botulinum,"Clostridium phage c-st, complete genome"
NC_007501,Lactobacillus phage Lc-Nu,,Siphoviridae,36466,Lactobacillus rhamnosus,"Lactobacillus phage Lc-Nu, complete genome"
NC_007497,Burkholderia phage Bcep176,Stanholtvirus,Siphoviridae,44856,Burkholderia cepacia,"Burkholderia phage Bcep176, complete genome"
NC_007451,Pseudomonas virus PR4,Alphatectivirus,Tectiviridae,14954,Enterobacterales,"Enterobacteria phage PR4, complete genome"
NC_007456,Enterobacteria phage K1F,Teseptimavirus,Podoviridae,39704,Escherichia coli,"Enterobacteria phage K1F, complete genome"
NC_007458,Bacillus phage Gamma,Wbetavirus,Siphoviridae,37253,Bacillus cereus,"Bacillus phage Gamma, complete genome"
NC_007461,Chlamydia phage 4,Chlamydiamicrovirus,Microviridae,4530,Chlamydia abortus,"Chlamydia phage 4, complete genome"
NC_007291,Escherichia virus KP26,Rogunavirus,Siphoviridae,46072,Escherichia coli O157:H7,"Enterobacteria phage JK06, complete genome"
NC_007189,Stenotrophomonas virus SMA9,,Inoviridae,6907,Stenotrophomonas maltophilia,"Stenotrophomonas phage phiSMA9, complete genome"
NC_007149,Vibriophage VP4,Teseptimavirus,Podoviridae,39503,Vibrio,"Vibriophage VP4, complete genome"
NC_007145,Burkholderia virus phi52237,Peduovirus,Myoviridae,37639,Burkholderia pseudomallei,"Burkholderia prophage phi52237, complete genome"
NC_007045,Staphylococcus phage PT1028,,,15603,Staphylococcus aureus,"Staphylococcus phage PT1028, complete genome"
NC_007046,Staphylococcus phage 66,Rosenblumvirus,Podoviridae,18199,Staphylococcus aureus,"Staphylococcus phage 66, complete genome"
NC_007047,Staphylococcus virus 187,Phietavirus,Siphoviridae,39620,,"Staphylococcus phage 187, complete genome"
NC_007048,Staphylococcus virus 69,Phietavirus,Siphoviridae,42732,Staphylococcus aureus,"Staphylococcus phage 69, complete genome"
NC_007049,Staphylococcus virus 53,Phietavirus,Siphoviridae,43883,Staphylococcus aureus,"Staphylococcus phage 53, complete genome"
NC_007050,Staphylococcus virus 85,Phietavirus,Siphoviridae,44283,Staphylococcus aureus,"Staphylococcus phage 85, complete genome"
NC_007051,Staphylococcus phage 2638A,,Siphoviridae,41318,Staphylococcus aureus,"Staphylococcus phage 2638A, complete genome"
NC_007052,Staphylococcus virus 42e,Triavirus,Siphoviridae,45861,Staphylococcus aureus,"Staphylococcus phage 42e, complete genome"
NC_007053,Staphylococcus virus 3a,Triavirus,Siphoviridae,43095,Staphylococcus aureus,"Staphylococcus phage 3A, complete genome"
NC_007054,Staphylococcus virus 47,Triavirus,Siphoviridae,44777,Staphylococcus aureus,"Staphylococcus phage 47, complete genome"
NC_007055,Staphylococcus virus 37,Phietavirus,Siphoviridae,43681,Staphylococcus aureus,"Staphylococcus phage 37, complete genome"
NC_007056,Staphylococcus virus EW,Phietavirus,Siphoviridae,45286,Staphylococcus aureus,"Staphylococcus phage EW, complete genome"
NC_007057,Staphylococcus virus 96,Phietavirus,Siphoviridae,43576,Staphylococcus aureus,"Staphylococcus phage 96, complete genome"
NC_007058,Staphylococcus phage ROSA,Phietavirus,Siphoviridae,43155,Staphylococcus aureus,"Staphylococcus phage ROSA, complete genome"
NC_007059,Staphylococcus virus 71,Phietavirus,Siphoviridae,43114,Staphylococcus aureus,"Staphylococcus phage 71, complete genome"
NC_007060,Staphylococcus virus 55,Phietavirus,Siphoviridae,41902,Staphylococcus aureus,"Staphylococcus phage 55, complete genome"
NC_007061,Staphylococcus virus 29,Phietavirus,Siphoviridae,42802,Staphylococcus aureus,"Staphylococcus phage 29, complete genome"
NC_007062,Staphylococcus virus 52a,Phietavirus,Siphoviridae,41690,Staphylococcus aureus,"Staphylococcus phage 52A, complete genome"
NC_007063,Staphylococcus virus 88,Phietavirus,Siphoviridae,43231,Staphylococcus aureus,"Staphylococcus phage 88, complete genome"
NC_007064,Staphylococcus virus 92,Phietavirus,Siphoviridae,42431,Staphylococcus aureus,"Staphylococcus phage 92, complete genome"
NC_007065,Staphylococcus virus X2,Phietavirus,Siphoviridae,43440,Staphylococcus aureus,"Staphylococcus phage X2, complete genome"
NC_007066,Staphylococcus virus G1,Kayvirus,Herelleviridae,138715,Staphylococcus aureus,"Staphylococcus phage G1, complete genome"
NC_007019,Streptococcus virus 2972,Brussowvirus,Siphoviridae,34704,Streptococcus thermophilus,"Streptococcus phage 2972, complete genome"
NC_007021,Staphylococcus virus Twort,Twortvirus,Herelleviridae,130706,Staphylococcus aureus,"Staphylococcus phage Twort, complete genome"
NC_007022,Aeromonas virus 31,Biquartavirus,Myoviridae,172963,Aeromonas salmonicida,"Aeromonas phage 31, complete genome"
NC_007023,Escherichia virus RB43,,Myoviridae,180500,Enterobacteriaceae,"Enterobacteria phage RB43, complete genome"
NC_007024,Xanthomonas phage Xp15,,Siphoviridae,55770,Xanthomonas campestris pv. pelargonii,"Xanthomonas phage Xp15, complete genome"
NC_006936,Lactobacillus virus phiJL1,Coetzeevirus,Siphoviridae,36674,Lactobacillus plantarum,"Lactobacillus phage phiJL-1, complete genome"
NC_006938,Alphaproteobacteria virus phiJl001,Yuavirus,Siphoviridae,63649,alpha proteobacterium JL001,"Phage phiJL001, complete genome"
NC_006940,Salmonella virus SS3e,Jerseyvirus,Siphoviridae,40793,Salmonella enterica subsp. enterica serovar Typhimurium,"Salmonella phage SS3e, complete genome"
NC_006945,Bacillus virus GIL16,Betatectivirus,Tectiviridae,14844,Bacillus thuringiensis,"Bacillus phage GIL16c, complete genome"
NC_006949,Enterobacteria phage ES18,,Siphoviridae,46900,Salmonella enterica subsp. enterica serovar Typhimurium,"Enterobacteria phage ES18, complete genome"
NC_006953,Listonella phage phiHSIC,,Siphoviridae,37966,Vibrio pelagius,"Listonella phage phiHSIC, complete genome"
NC_006882,Prochlorococcus virus PSSP7,,Podoviridae,45176,,"Prochlorococcus phage P-SSP7, complete genome"
NC_006883,Prochlorococcus phage P-SSM2,,Myoviridae,252401,Prochlorococcus,"Prochlorococcus phage P-SSM2, complete genome"
NC_006884,Prochlorococcus phage P-SSM4,,Myoviridae,178249,Prochlorococcus marinus str. NATL2A,"Prochlorococcus phage P-SSM4, complete genome"
NC_006820,Synechococcus phage S-PM2,,Myoviridae,196280,Synechococcus,"Synechococcus phage S-PM2, complete genome"
NC_006548,Pseudomonas virus B3,Beetrevirus,Siphoviridae,38439,Pseudomonas aeruginosa PAO1,"Pseudomonas phage B3, complete genome"
NC_006552,Pseudomonas virus F116,Hollowayvirus,Podoviridae,65195,Pseudomonas aeruginosa,"Pseudomonas phage F116, complete genome"
NC_006557,Bacillus phage BCJA1c,,Siphoviridae,41092,[Bacillus] clarkii,"Bacillus phage BCJA1c, complete genome"
NC_006565,Lactobacillus virus LP65,,Herelleviridae,131522,Lactobacillus plantarum,"Lactobacillus phage LP65, complete genome"
NC_006356,Flavobacterium phage 11b,,Siphoviridae,36012,Flavobacterium sp.,"Flavobacterium phage 11b, complete genome"
NC_006294,Vibrio virus KSF1,,Inoviridae,7107,Vibrio cholerae,"Vibrio phage KSF-1phi, complete genome"
NC_005964,Mycoplasma phage phiMFV1,,,18855,Mycoplasma,"Mycoplasma phage phiMFV1, complete genome"
NC_005948,Vibrio virus Vf33,,Inoviridae,7965,Vibrio parahaemolyticus,"Vibrio phage Vf33, complete genome"
NC_005879,Vibrio virus VP2,Enhodamvirus,Podoviridae,39853,Vibrio cholerae,"Vibrio phage VP2, complete genome"
NC_005880,Staphylococcus virus K,Kayvirus,Herelleviridae,148317,Staphylococcus aureus,"Staphylococcus phage K, complete genome"
NC_005882,Burkholderia virus BcepMu,Bcepmuvirus,Myoviridae,36748,,"Burkholderia cenocepacia phage BcepMu, complete genome"
NC_005884,Pseudomonas phage PaP2,,Podoviridae,43783,Pseudomonas aeruginosa,"Pseudomonas phage PaP2, complete genome"
NC_005885,Actinoplanes phage phiAsp2,,Siphoviridae,58638,Actinoplanes sp. SN223/29,"Actinoplanes phage phiAsp2, complete genome"
NC_005886,Burkholderia phage BcepB1A,,Myoviridae,47399,Burkholderia,"Burkholderia cenocepacia phage BcepB1A, complete genome"
NC_005887,Burkholderia virus BcepC6B,Rauchvirus,Podoviridae,42415,Burkholderia cepacia,"Burkholderia phage BcepC6B, complete genome"
NC_005891,Vibrio virus VP5,Enhodamvirus,Podoviridae,39786,Vibrio cholerae,"Vibrio phage VP5, complete genome"
NC_005893,Lactobacillus phage phiAT3,,Siphoviridae,39166,Lactobacillus casei,"Lactobacillus phage phiAT3, complete genome"
NC_005856,Escherichia virus P1,Punavirus,Myoviridae,94800,Escherichia coli,"Enterobacteria phage P1, complete genome"
NC_005857,Klebsiella phage phiKO2,,Siphoviridae,51601,Klebsiella oxytoca,"Klebsiella phage phiKO2, complete genome"
NC_005859,Escherichia virus T5,Tequintavirus,Siphoviridae,121750,Escherichia coli,"Enterobacteria phage T5, complete genome"
NC_005841,Enterobacteria phage ST104,Lederbergvirus,Podoviridae,41391,Salmonella enterica subsp. enterica serovar Typhimurium str. DT104,"Enterobacteria phage ST104 DNA, complete genome"
NC_005833,Escherichia virus T1,Tunavirus,Siphoviridae,48836,Escherichia coli,"Enterobacteria phage T1, complete genome"
NC_005822,Lactococcus phage phiLC3,,Siphoviridae,32172,Lactococcus lactis subsp. cremoris,"Lactococcus phage phiLC3, complete genome"
NC_005354,Lactobacillus prophage Lj928,,Siphoviridae,38384,Lactobacillus johnsonii,"Lactobacillus prophage Lj928, complete genome"
NC_005355,Lactobacillus prophage Lj965,,Siphoviridae,40190,Lactobacillus johnsonii,"Lactobacillus prophage Lj965, complete genome"
NC_005356,Staphylococcus virus 77,Biseptimavirus,Siphoviridae,41708,Staphylococcus aureus,"Staphylococcus phage 77, complete genome"
NC_005357,Bordetella virus BPP1,Rauchvirus,Podoviridae,42493,Bordetella bronchiseptica,"Bordetella phage BPP-1, complete genome"
NC_005340,Salmonella virus PsP3,Peduovirus,Myoviridae,30636,Salmonella,"Enterobacteria phage PsP3, complete genome"
NC_005342,Burkholderia virus Bcep43,Vidavervirus,Myoviridae,48024,Burkholderia cepacia,"Burkholderia phage Bcep43, complete genome"
NC_005344,Shigella virus Sf6,Lederbergvirus,Podoviridae,39043,Shigella flexneri,"Enterobacteria phage Sf6, complete genome"
NC_005345,Streptomyces phage VWB,,Siphoviridae,49220,Streptomyces venezuelae,"Streptomyces phage VWB, complete genome"
NC_005294,Streptococcus phage EJ-1,,Myoviridae,42935,Streptococcus pneumoniae,"Streptococcus prophage EJ-1, complete genome"
NC_005282,Salmonella virus FelixO1,Felixounavirus,Myoviridae,86155,Salmonella,"Enterobacteria phage Felix 01, complete genome"
NC_005284,Burkholderia virus phi1026b,Stanholtvirus,Siphoviridae,54865,Burkholderia pseudomallei 1026b,"Bacteriophage phi1026b, complete genome"
NC_005258,Bacillus virus Bam35,Betatectivirus,Tectiviridae,14935,Bacillus thuringiensis,"Bacillus phage Bam35c, complete genome"
NC_005259,Mycobacterium virus Pg1,Pegunavirus,Siphoviridae,68999,Mycobacterium,"Mycobacterium phage PG1, complete genome"
NC_005260,Aeromonas virus Aeh1,,Myoviridae,233234,Aeromonas hydrophila,"Aeromonas phage Aeh1, complete genome"
NC_005262,Burkholderia virus Bcep22,Lessievirus,Podoviridae,63882,,"Burkholderia cepacia phage Bcep22, complete genome"
NC_005263,Burkholderia virus Bcep1,Vidavervirus,Myoviridae,48177,Burkholderia cenocepacia,"Burkholderia phage Bcep1, complete genome"
NC_005178,Pseudomonas virus D3112,Casadabanvirus,Siphoviridae,37611,Pseudomonas aeruginosa,"Bacteriophage D3112, complete genome"
NC_005135,Aeromonas virus 44RR2,Biquartavirus,Myoviridae,173591,Aeromonas salmonicida,"Aeromonas phage 44RR2.8t, complete genome"
NC_005131,Ralstonia phage p12J,,Inoviridae,7118,Ralstonia pickettii,"Ralstonia phage p12J, complete genome"
NC_005091,Burkholderia virus BcepNazgul,Nazgulvirus,Myoviridae,57455,Burkholderia cepacia,"Burkholderia phage BcepNazgul, complete genome"
NC_005083,Vibrio virus KVP40,Schizotequatrovirus,Myoviridae,244834,Vibrio parahaemolyticus,"Vibrio phage KVP40, complete genome"
NC_005069,Yersinia phage PY54,,Siphoviridae,46339,Yersinia enterocolitica,"Yersinia phage PY54, complete genome"
NC_005066,Escherichia virus RB49,Krischvirus,Myoviridae,164018,Escherichia coli,"Enterobacteria phage RB49, complete genome"
NC_005056,Escherichia virus Wphi,Peduovirus,Myoviridae,32684,Escherichia coli W,"Escherichia phage Wphi, complete genome"
NC_005045,Pseudomonas virus phiKMV,Phikmvvirus,Podoviridae,42519,Pseudomonas aeruginosa,"Pseudomonas phage phiKMV, complete genome"
NC_004996,Streptococcus phage SM1,,Siphoviridae,34692,Streptococcus mitis,"Streptococcus phage SM1, complete genome"
NC_004927,Halovirus HF1,,Myoviridae,75898,,"Halovirus HF1, complete genome"
NC_004928,Escherichia virus RB69,Mosigvirus,Myoviridae,167560,Escherichia coli,"Enterobacteria phage RB69, complete genome"
NC_004913,Escherichia Stx1 converting phage,Traversvirus,Podoviridae,59866,Escherichia coli O157:H7,"Stx1 converting phage DNA, complete genome"
NC_004914,Escherichia virus Stx2 II,Traversvirus,Podoviridae,62706,Escherichia coli O157:H7,"Stx2 converting phage II DNA, complete genome"
NC_004902,Xanthomonas virus Xp10,Xipdecavirus,Siphoviridae,44373,Xanthomonas oryzae,"Xanthomonas phage Xp10, complete genome"
NC_004831,Salmonella virus SP6,Zindervirus,Podoviridae,43769,Salmonella enterica subsp. enterica serovar Typhimurium,"Enterobacteria phage SP6, complete genome"
NC_004827,Haemophilus phage Aaphi23,,Myoviridae,43033,Aggregatibacter actinomycetemcomitans,"Bacteriophage Aaphi23, complete genome"
NC_004820,Bacillus phage phBC6A51,,Siphoviridae,61395,Bacillus cereus,"Bacillus prophage phBC6A51, complete genome"
NC_004821,Bacillus phage phBC6A52,,Siphoviridae,38472,Bacillus cereus,"Bacillus prophage phBC6A52, complete genome"
NC_004814,Streptococcus virus C1,Rosenblumvirus,Podoviridae,16687,Streptococcus sp. 'group C',"Streptococcus phage C1, complete genome"
NC_004813,Enterobacteria phage BP-4795,,Siphoviridae,57930,Escherichia coli,"Enterobacteria phage BP-4795, complete genome"
NC_004775,Salmonella virus Epsilon15,Uetakevirus,Podoviridae,39672,Salmonella enterica,"Enterobacteria phage epsilon15, complete genome"
NC_004777,Yersinia phage phiA1122,Teseptimavirus,Podoviridae,37555,Yersinia pestis,"Yersinia pestis phage phiA1122, complete genome"
NC_004746,Lactococcus phage P335 sensu lato,,Siphoviridae,36596,Lactococcus lactis,"Lactococcus phage 4268, complete genome"
NC_004745,Yersinia virus L413C,Peduovirus,Myoviridae,30728,Yersinia pestis,"Yersinia phage L-413C, complete genome"
NC_004736,Vibrio virus VGJ,Fibrovirus,Inoviridae,7542,Vibrio cholerae,"Vibrio phage VGJphi, complete genome"
NC_004740,Staphylococcus phage phiN315,,Siphoviridae,44082,Staphylococcus aureus subsp. aureus N315,"Staphylococcus prophage phiN315, complete genome"
NC_004735,Rhodothermus phage RM378,,Myoviridae,129908,Rhodothermus marinus,"Rhodothermus phage RM378, complete genome"
NC_004678,Staphylococcus virus 44AHJD,Rosenblumvirus,Podoviridae,16784,Staphylococcus aureus,"Staphylococcus phage 44AHJD, complete genome"
NC_004679,Staphylococcus phage P68,Rosenblumvirus,Podoviridae,18227,Staphylococcus aureus,"Staphylococcus phage phiP68, complete genome"
NC_004680,Mycobacterium virus Che8,Cheoctovirus,Siphoviridae,59471,Mycobacterium,"Mycobacterium phage Che8, complete genome"
NC_004681,Mycobacterium virus CJW1,Kostyavirus,Siphoviridae,75931,Mycobacterium,"Mycobacterium phage Cjw1, complete genome"
NC_004682,Mycobacterium virus Bxz2,Fromanvirus,Siphoviridae,50913,,"Mycobacterium virus Bxz2, complete genome"
NC_004683,Mycobacterium virus Che9c,Chenonavirus,Siphoviridae,57050,Mycobacterium,"Mycobacterium phage Che9c, complete genome"
NC_004684,Mycobacterium virus Rosebush,Rosebushvirus,Siphoviridae,67480,Mycobacterium,"Mycobacterium phage Rosebush, complete genome"
NC_004685,Mycobacterium virus Corndog,Corndogvirus,Siphoviridae,69777,Mycobacterium,"Mycobacterium phage Corndog, complete genome"
NC_004686,Mycobacterium virus Che9d,Cheoctovirus,Siphoviridae,56275,,"Mycobacteriophage Che9d, complete genome"
NC_004687,Mycobacterium virus Bxz1,Bixzunavirus,Myoviridae,156102,Mycobacterium,"Mycobacterium phage Bxz1, complete genome"
NC_004688,Mycobacterium virus Omega,Omegavirus,Siphoviridae,110865,Mycobacterium,"Mycobacterium phage Omega, complete genome"
NC_004689,Mycobacterium virus Barnyard,Barnyardvirus,Siphoviridae,70797,Mycobacterium,"Mycobacterium phage Barnyard, complete genome"
NC_004664,Streptomyces virus phiBT1,Lomovskayavirus,Siphoviridae,41831,Streptomyces lividans,"Streptomyces phage phiBT1, complete genome"
NC_004665,Pseudomonas virus gh1,Teseptimavirus,Podoviridae,37359,Pseudomonas putida,"Pseudomonas phage gh-1, complete genome"
NC_004629,Pseudomonas virus phiKZ,Phikzvirus,Myoviridae,280334,,"Pseudomonas phage phiKZ, complete genome"
NC_004615,Staphylococcus virus 11,Phietavirus,Siphoviridae,43604,Staphylococcus aureus subsp. aureus NCTC 8325,"Staphylococcus phage 11, complete genome"
NC_004616,Staphylococcus virus phi12,Triavirus,Siphoviridae,44970,Staphylococcus aureus subsp. aureus NCTC 8325,"Staphylococcus prophage phi 12, complete genome"
NC_004617,Staphylococcus virus 13,Biseptimavirus,Siphoviridae,42722,Staphylococcus aureus subsp. aureus NCTC 8325,"Staphylococcus prophage phi 13, complete genome"
NC_004584,Streptococcus phage 315.1,,Siphoviridae,39538,Streptococcus pyogenes MGAS315,"Streptococcus prophage 315.1, complete genome"
NC_004585,Streptococcus phage 315.2,,Siphoviridae,41072,Streptococcus pyogenes MGAS315,"Streptococcus prophage 315.2, complete genome"
NC_004586,Streptococcus phage 315.3,,Siphoviridae,34419,Streptococcus pyogenes MGAS315,"Streptococcus pyogenes phage 315.3, complete genome"
NC_004587,Streptococcus phage 315.4,,Siphoviridae,41796,Streptococcus pyogenes MGAS315,"Streptococcus prophage 315.4, complete genome"
NC_004588,Streptococcus phage 315.5,,,38206,Streptococcus pyogenes MGAS315,"Streptococcus prophage 315.5, complete genome"
NC_004589,Streptococcus phage 315.6,,Siphoviridae,40014,Streptococcus pyogenes MGAS315,"Streptococcus prophage 315.6, complete genome"
NC_004466,Pseudomonas virus PaP3,Bruynoghevirus,Podoviridae,45503,,"Pseudomonas aeruginosa phage PaP3, complete genome"
NC_004462,Thermus virus IN93,Gammasphaerolipovirus,Sphaerolipoviridae,19604,Thermus thermophilus,"Thermus thermophilus phage IN93, complete genome"
NC_004456,Vibrio virus VHML,Vhmlvirus,Myoviridae,43198,Vibrio harveyi,"Vibrio phage VHML, complete genome"
NC_004348,Salmonella virus ST64T,Lederbergvirus,Podoviridae,40679,Salmonella enterica subsp. enterica serovar Typhimurium,"Enterobacteria phage ST64T, complete genome"
NC_004333,Burkholderia virus Bcep781,Vidavervirus,Myoviridae,48247,Burkholderia cepacia,"Burkholderia phage Bcep781, complete genome"
NC_004313,Salmonella phage ST64B,,Myoviridae,40149,Salmonella enterica subsp. enterica serovar Typhimurium,"Salmonella phage ST64B, complete genome"
